"ID","Time","Type","Priority","Data Page","Reserved","PDU-F","PDU-S","Source Address","PGN","PID","Data Length","Byte 0","Byte 1","Byte 2","Byte 3","Byte 4","Byte 5","Byte 6","Byte 7","Abbr"
"284","38.804992","29-bit","6","0","0","254","253","0","65277","419364096","8",255,0,0,255,255,255,255,255,"A1"
"285","38.805568","29-bit","6","0","0","253","9","0","64777","419236096","8",255,255,255,255,255,255,255,255,""
"286","38.806976","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"287","38.813632","29-bit","3","0","0","240","4","0","61444","217056256","8",115,212,151,220,5,0,255,229,"EEC1"
"288","38.817024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"289","38.827008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"290","38.835968","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,23,0,255,255,255,225,"EEC2"
"291","38.836544","29-bit","3","0","0","240","4","0","61444","217056256","8",115,212,151,224,5,0,255,229,"EEC1"
"292","38.837120","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"293","38.837696","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,234,0,255,255,255,255,"EGF1"
"294","38.838272","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"295","38.846976","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"296","38.857024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"297","38.858560","29-bit","3","0","0","240","4","0","61444","217056256","8",67,212,153,228,5,0,255,229,"EEC1"
"298","38.867008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"299","38.877056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"300","38.883072","29-bit","3","0","0","240","4","0","61444","217056256","8",67,212,153,232,5,0,255,229,"EEC1"
"301","38.883648","29-bit","6","0","0","254","224","0","65248","419356672","8",0,0,0,0,0,0,0,0,"VD"
"302","38.884224","29-bit","6","0","0","254","240","0","65264","419360768","8",255,232,5,64,56,1,0,255,"PTO"
"303","38.884800","29-bit","6","0","0","254","242","0","65266","419361280","8",16,0,0,0,255,250,125,255,"LFE"
"304","38.885376","29-bit","6","0","0","253","6","0","64774","419235328","8",0,255,255,255,255,255,255,255,""
"305","38.886976","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"306","38.897024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"307","38.906240","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,25,0,255,255,255,225,"EEC2"
"308","38.906816","29-bit","3","0","0","240","4","0","61444","217056256","8",3,212,155,240,5,0,255,229,"EEC1"
"309","38.907328","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"310","38.907904","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,198,0,255,255,255,255,"EGF1"
"311","38.908480","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"312","38.909056","29-bit","7","0","0","254","146","0","65170","486445568","8",0,255,255,255,12,0,3,0,"EI"
"313","38.909696","29-bit","6","0","0","254","150","0","65174","419337728","8",255,255,255,255,255,255,255,255,"TCW"
"314","38.910272","29-bit","6","0","0","254","241","0","65265","419361024","8",255,0,0,255,255,0,12,255,"CCVS"
"315","38.916992","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"316","38.927040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"317","38.929024","29-bit","3","0","0","240","4","0","61444","217056256","8",3,212,155,248,5,0,255,229,"EEC1"
"318","38.937024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"319","38.947008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"320","38.947584","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,25,0,255,255,255,225,"EEC2"
"321","38.948160","29-bit","3","0","0","240","4","0","61444","217056256","8",3,212,155,252,5,0,255,229,"EEC1"
"322","38.948736","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,198,0,255,255,255,255,"EGF1"
"323","38.949312","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"324","38.956992","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"326","38.967040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"327","38.970112","29-bit","3","0","0","240","4","0","61444","217056256","8",67,212,157,0,6,0,255,229,"EEC1"
"328","38.977024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"329","38.987008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"330","38.992448","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,28,0,255,255,255,225,"EEC2"
"331","38.992960","29-bit","3","0","0","240","4","0","61444","217056256","8",67,212,157,0,6,0,255,229,"EEC1"
"332","38.993536","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,198,0,255,255,255,255,"EGF1"
"333","38.994176","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"334","38.994752","29-bit","7","0","0","254","146","0","65170","486445568","8",0,255,255,255,12,0,3,0,"EI"
"335","38.995328","29-bit","6","0","0","254","150","0","65174","419337728","8",255,255,255,255,255,255,255,255,"TCW"
"336","38.995904","29-bit","6","0","0","254","224","0","65248","419356672","8",0,0,0,0,0,0,0,0,"VD"
"337","38.996480","29-bit","6","0","0","254","240","0","65264","419360768","8",255,0,6,64,56,1,0,255,"PTO"
"338","38.997056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"339","38.997632","29-bit","6","0","0","254","241","0","65265","419361024","8",255,0,0,255,255,0,12,255,"CCVS"
"340","38.998208","29-bit","6","0","0","254","242","0","65266","419361280","8",16,0,0,0,255,250,124,255,"LFE"
"341","39.007040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"342","39.017024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"343","39.024384","29-bit","3","0","0","240","4","0","61444","217056256","8",115,212,158,252,5,0,255,229,"EEC1"
"344","39.027008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"345","39.036992","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"346","39.047040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"347","39.054720","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,29,0,255,255,255,225,"EEC2"
"348","39.055296","29-bit","3","0","0","240","4","0","61444","217056256","8",115,212,158,248,5,0,255,229,"EEC1"
"349","39.055872","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,198,0,255,255,255,255,"EGF1"
"350","39.056448","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"351","39.057024","29-bit","3","0","0","253","146","0","64914","217944576","8",240,255,255,255,255,243,255,0,"EOI"
"352","39.057600","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"353","39.058176","29-bit","6","0","0","254","223","0","65247","419356416","8",140,64,56,125,126,255,255,240,"EEC3"
"354","39.067008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"355","39.077056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"356","39.084864","29-bit","3","0","0","240","4","0","61444","217056256","8",35,212,160,236,5,0,255,229,"EEC1"
"357","39.085440","29-bit","7","0","0","254","146","0","65170","486445568","8",0,255,255,255,12,0,4,0,"EI"
"358","39.086016","29-bit","6","0","0","254","150","0","65174","419337728","8",255,255,255,255,255,255,255,255,"TCW"
"359","39.086656","29-bit","6","0","0","254","224","0","65248","419356672","8",0,0,0,0,0,0,0,0,"VD"
"360","39.087232","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"361","39.087808","29-bit","6","0","0","254","240","0","65264","419360768","8",255,236,5,64,56,1,0,255,"PTO"
"362","39.088384","29-bit","6","0","0","254","241","0","65265","419361024","8",255,0,0,255,255,0,12,255,"CCVS"
"363","39.088960","29-bit","6","0","0","254","242","0","65266","419361280","8",16,0,0,0,255,250,124,255,"LFE"
"364","39.097024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"365","39.107072","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"366","39.111232","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,30,0,255,255,255,225,"EEC2"
"367","39.111808","29-bit","3","0","0","240","4","0","61444","217056256","8",35,212,160,232,5,0,255,229,"EEC1"
"368","39.112384","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,198,0,255,255,255,255,"EGF1"
"369","39.112960","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"370","39.116992","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"371","39.127040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"372","39.137024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"373","39.139776","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,31,0,255,255,255,225,"EEC2"
"374","39.140352","29-bit","3","0","0","240","4","0","61444","217056256","8",67,212,161,224,5,0,255,229,"EEC1"
"375","39.140928","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,198,0,255,255,255,255,"EGF1"
"376","39.141504","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"377","39.147008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"378","39.157056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"379","39.163072","29-bit","3","0","0","240","4","0","61444","217056256","8",67,212,161,220,5,0,255,229,"EEC1"
"380","39.167040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"381","39.177088","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"382","39.182208","29-bit","3","0","0","240","4","0","61444","217056256","8",83,212,162,220,5,0,255,229,"EEC1"
"383","39.186112","29-bit","6","0","0","254","224","0","65248","419356672","8",0,0,0,0,0,0,0,0,"VD"
"384","39.187008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"385","39.197056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"386","39.207040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"387","39.209920","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,32,0,255,255,255,225,"EEC2"
"388","39.210496","29-bit","3","0","0","240","4","0","61444","217056256","8",83,212,162,224,5,0,255,229,"EEC1"
"389","39.211072","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,193,0,255,255,255,255,"EGF1"
"390","39.211648","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"391","39.212224","29-bit","7","0","0","254","146","0","65170","486445568","8",0,255,255,255,12,0,4,0,"EI"
"392","39.212864","29-bit","6","0","0","254","150","0","65174","419337728","8",255,255,255,255,255,255,255,255,"TCW"
"393","39.213440","29-bit","6","0","0","254","240","0","65264","419360768","8",255,224,5,64,56,1,0,255,"PTO"
"394","39.214016","29-bit","6","0","0","254","241","0","65265","419361024","8",255,0,0,255,255,0,12,255,"CCVS"
"395","39.214592","29-bit","6","0","0","254","242","0","65266","419361280","8",16,0,0,0,255,250,125,255,"LFE"
"396","39.217088","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"397","39.227008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"398","39.233664","29-bit","3","0","0","240","4","0","61444","217056256","8",83,212,163,232,5,0,255,229,"EEC1"
"399","39.237056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"400","39.247040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"401","39.257024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"402","39.257920","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,33,0,255,255,255,225,"EEC2"
"403","39.258496","29-bit","3","0","0","240","4","0","61444","217056256","8",83,212,163,248,5,0,255,229,"EEC1"
"404","39.259072","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,193,0,255,255,255,255,"EGF1"
"405","39.259648","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"406","39.267008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"407","39.277056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"408","39.280768","29-bit","3","0","0","240","4","0","61444","217056256","8",83,212,164,252,5,0,255,229,"EEC1"
"409","39.281344","29-bit","6","0","0","254","246","0","65270","419362304","8",255,0,67,49,255,255,255,255,"IC1"
"410","39.287040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"411","39.297024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"412","39.303808","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,34,0,255,255,255,225,"EEC2"
"413","39.304384","29-bit","3","0","0","240","4","0","61444","217056256","8",83,212,164,0,6,0,255,229,"EEC1"
"414","39.304960","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,193,0,255,255,255,255,"EGF1"
"415","39.305536","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"416","39.306112","29-bit","3","0","0","253","146","0","64914","217944576","8",240,255,255,255,255,243,255,0,"EOI"
"417","39.306752","29-bit","6","0","0","253","178","0","64946","419279360","8",255,255,255,255,0,0,255,255,"AT1IMG"
"418","39.307264","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"419","39.307840","29-bit","6","0","0","253","208","0","64976","419287040","8",255,255,255,255,49,227,3,255,"IC2"
"420","39.308416","29-bit","7","0","0","254","146","0","65170","486445568","8",0,255,255,255,12,0,5,0,"EI"
"421","39.309056","29-bit","6","0","0","254","150","0","65174","419337728","8",255,255,255,255,255,255,255,255,"TCW"
"422","39.309632","29-bit","6","0","0","254","223","0","65247","419356416","8",140,64,56,125,126,255,255,240,"EEC3"
"423","39.310208","29-bit","6","0","0","254","224","0","65248","419356672","8",0,0,0,0,0,0,0,0,"VD"
"424","39.310784","29-bit","6","0","0","254","239","0","65263","419360512","8",255,255,255,0,255,255,255,255,"EFL/P1"
"425","39.311360","29-bit","6","0","0","254","240","0","65264","419360768","8",255,0,6,64,56,1,0,255,"PTO"
"426","39.311936","29-bit","6","0","0","254","241","0","65265","419361024","8",255,0,0,255,255,0,12,255,"CCVS"
"427","39.312512","29-bit","6","0","0","254","242","0","65266","419361280","8",16,0,0,0,41,237,124,255,"LFE"
"428","39.313152","29-bit","6","0","0","254","253","0","65277","419364096","8",255,0,0,255,255,255,255,255,"A1"
"429","39.313728","29-bit","6","0","0","253","7","0","64775","419235584","8",0,31,252,255,255,255,255,255,""
"430","39.317056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"431","39.327040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"432","39.327616","29-bit","3","0","0","240","4","0","61444","217056256","8",83,212,165,8,6,0,255,229,"EEC1"
"433","39.337024","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"434","39.347072","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"435","39.350592","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,35,0,255,255,255,225,"EEC2"
"436","39.351104","29-bit","3","0","0","240","4","0","61444","217056256","8",83,212,165,8,6,0,255,229,"EEC1"
"437","39.351680","29-bit","3","0","0","240","10","0","61450","217057792","8",255,255,193,0,255,255,255,255,"EGF1"
"438","39.352256","29-bit","3","0","0","240","14","0","61454","217058816","8",255,255,50,91,255,255,255,255,"AT1IG1"
"439","39.352896","29-bit","6","0","0","254","202","0","65226","419351040","8",0,255,0,0,0,0,255,255,"DM01"
"440","39.357056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"441","39.367040","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"442","39.377088","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"443","39.377600","29-bit","3","0","0","240","4","0","61444","217056256","8",67,212,166,8,6,0,255,229,"EEC1"
"444","39.387008","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"445","39.397056","29-bit","3","0","0","0","0","234","0","201326826","8",151,64,56,255,23,0,0,0,"TSC1"
"446","39.405376","29-bit","3","0","0","240","3","0","61443","217056000","8",208,255,35,0,255,255,255,225,"EEC2"
